Esperança;3ª;EEEFM IRINEU JOFFILY;GUSTAVO ANDRADE DE FREITAS;MARTINA CAVALCANTE RÊGO;;;;;;
Fagundes;3ª;" ECI EEFM JOANA EMILIA 
DA SILVA";MARIA EDUARDA SILVA QUEIROZ;GUADALUPE QUEIROZ BARROSO;;;;;;
Fagundes;3ª;" ECI EEFM JOANA EMILIA 
DA SILVA";ERNESTO FEITOSA SOUZA FÉLIX;GUADALUPE QUEIROZ BARROSO;;;;;;
Fagundes;3ª;" ECI EEFM JOANA EMILIA 
DA SILVA";JOÃO ARAÚJO AZEVEDO;GUADALUPE QUEIROZ BARROSO;;;;;;
Fagundes;3ª;" ECI EEFM JOANA EMILIA 
DA SILVA";NATHAN AGUIAR FEITOSA;GUADALUPE QUEIROZ BARROSO;;;;;;
Fagundes;3ª;" ECI EEFM JOANA EMILIA 
DA SILVA";AMADO MIGUEL AMARAL;GUADALUPE QUEIROZ BARROSO;;;;;;
Frei Martinho;4ª;ECI AGUITONIO DANTAS;JOANA AGUIAR FLORENTINO;PILAR LEITE PALMEIRA;;;;;;
Frei Martinho;4ª;ECI AGUITONIO DANTAS;JOÃO GABRIEL VIEIRA MIGUEL;PILAR LEITE PALMEIRA;;;;;;
Frei Martinho;4ª;ECI AGUITONIO DANTAS;GREGÓRIO AGUIAR ROCHA;PILAR LEITE PALMEIRA;;;;;;
Frei Martinho;4ª;ECI AGUITONIO DANTAS;FREDERICO CARVALHO XAVIER;PILAR LEITE PALMEIRA;;;;;;
Frei Martinho;4ª;ECI AGUITONIO DANTAS;BIANCA ARAÚJO BRANDÃO;PILAR LEITE PALMEIRA;;;;;;
Gado Bravo;3ª;"EEEFM JOAO DA SILVA 
MONTEIRO";OLÍVIA LIRA GARCIA;EMILLY LEITE ORNELAS SIQUEIRA;;;;;;
Gado Bravo;3ª;"EEEFM JOAO DA SILVA 
MONTEIRO";LAÍS DELFINO SANTOS;EMILLY LEITE ORNELAS SIQUEIRA;;;;;;
Gado Bravo;3ª;"EEEFM JOAO DA SILVA 
MONTEIRO";LARISSA BRANDÃO VIEIRA;EMILLY LEITE ORNELAS SIQUEIRA;;;;;;
Gado Bravo;3ª;"EEEFM JOAO DA SILVA 
MONTEIRO";ANA CECÍLIA ALVES PEREIRA;EMILLY LEITE ORNELAS SIQUEIRA;;;;;;
Gado Bravo;3ª;"EEEFM JOAO DA SILVA 
MONTEIRO";LUIZ FELIPE GARCIA LIRA;EMILLY LEITE ORNELAS SIQUEIRA;;;;;;
Gurinhém;12ª; EEEFM JOAO RIBEIRO;VALENTINO ARAÚJO RAMOS;ENZO BRANDÃO FILGUEIRA;;;;;;
Gurinhém;12ª; EEEFM JOAO RIBEIRO;AURORA RAMOS ALVES;ENZO BRANDÃO FILGUEIRA;;;;;;
Gurinhém;12ª; EEEFM JOAO RIBEIRO;ISA QUEIROZ FARIAS;ENZO BRANDÃO FILGUEIRA;;;;;;
Gurinhém;12ª; EEEFM JOAO RIBEIRO;OTÁVIO MIGUEL CAVALCANTE;ENZO BRANDÃO FILGUEIRA;;;;;;
Gurinhém;12ª; EEEFM JOAO RIBEIRO;BENITO SOUZA FÉLIX CARVALHO;ENZO BRANDÃO FILGUEIRA;;;;;;
Gurjão;5ª;ECI EEM JUAREZ MARACAJA;FERNANDA QUEIROZ CORDEIRO;LAÍS XAVIER GERALDES;;;;;;
Gurjão;5ª;ECI EEM JUAREZ MARACAJA;STELLA SANTOS QUEIROZ;LAÍS XAVIER GERALDES;;;;;;
Gurjão;5ª;ECI EEM JUAREZ MARACAJA;MIRELLA FLORENTINO SOUZA FÉLIX;LAÍS XAVIER GERALDES;;;;;;
Gurjão;5ª;ECI EEM JUAREZ MARACAJA;ANA SOUZA FÉLIX AZEVEDO;LAÍS XAVIER GERALDES;;;;;;
Gurjão;5ª;ECI EEM JUAREZ MARACAJA;DAVI LUIZ LIRA FEITOSA;LAÍS XAVIER GERALDES;;;;;;
Ibiara;7ª;"ECI EEM PADRE MANOEL 
OTAVIANO";MARIA CLARA VIEIRA AMARAL;MARIA LUIZA  GALEGO;;;;;;
Ibiara;7ª;"ECI EEM PADRE MANOEL 
OTAVIANO";NATÁLIA SILVA FLORENTINO;MARIA LUIZA  GALEGO;;;;;;
Ibiara;7ª;"ECI EEM PADRE MANOEL 
OTAVIANO";ANA LAURA CORDEIRO MIGUEL;MARIA LUIZA  GALEGO;;;;;;
Ibiara;7ª;"ECI EEM PADRE MANOEL 
OTAVIANO";RODRIGO CORDEIRO ROCHA;MARIA LUIZA  GALEGO;;;;;;
Ibiara;7ª;"ECI EEM PADRE MANOEL 
OTAVIANO";MURILO SOUZA XAVIER;MARIA LUIZA  GALEGO;;;;;;
Igaracy;7ª;ECI JOSELITA BRASILEIRO;MILENA XAVIER BRANDÃO;LUIZ GUSTAVO XAVIER PINHEIRA;;;;;;
Igaracy;7ª;ECI JOSELITA BRASILEIRO;VITÓRIA LEITE GARCIA;LUIZ GUSTAVO XAVIER PINHEIRA;;;;;;
Igaracy;7ª;ECI JOSELITA BRASILEIRO;LUANA ALVES SANTOS;LUIZ GUSTAVO XAVIER PINHEIRA;;;;;;
Igaracy;7ª;ECI JOSELITA BRASILEIRO;TOMÉ AZEVEDO VIEIRA;LUIZ GUSTAVO XAVIER PINHEIRA;;;;;;
Igaracy;7ª;ECI JOSELITA BRASILEIRO;RAFAEL BRANDÃO PEREIRA;LUIZ GUSTAVO XAVIER PINHEIRA;;;;;;
Imaculada;11ª;"ECIT MARIA DO SOCORRO 
RAMALHO QUIRINO";ANDRÉ PEREIRA LIRA;IAN VIEIRA PEDROSO;;;;;;
Imaculada;11ª;"ECIT MARIA DO SOCORRO 
RAMALHO QUIRINO";MATHIAS FARIAS BEZERRA;IAN VIEIRA PEDROSO;;;;;;
Imaculada;11ª;"ECIT MARIA DO SOCORRO 
RAMALHO QUIRINO";YURI FARIAS LEITE;IAN VIEIRA PEDROSO;;;;;;
Imaculada;11ª;"ECIT MARIA DO SOCORRO 
RAMALHO QUIRINO";CAMILA ALVES DELFINO;IAN VIEIRA PEDROSO;;;;;;
Imaculada;11ª;"ECIT MARIA DO SOCORRO 
RAMALHO QUIRINO";GABRIELLE BEZERRA ARAÚJO;IAN VIEIRA PEDROSO;;;;;;
Imaculada;11ª;EEEFM SANTA CATARINA;JOÃO PEDRO SANTOS AGUIAR;KAIQUE RAUL SILVA MARCONDES;;;;;;
Imaculada;11ª;EEEFM SANTA CATARINA;MARIA ALICE CORDEIRO SOUZA;KAIQUE RAUL SILVA MARCONDES;;;;;;
Imaculada;11ª;EEEFM SANTA CATARINA;MARTIM ROCHA SILVA;KAIQUE RAUL SILVA MARCONDES;;;;;;
Imaculada;11ª;EEEFM SANTA CATARINA;MARIA CECÍLIA ALVES RAMOS;KAIQUE RAUL SILVA MARCONDES;;;;;;
Imaculada;11ª;EEEFM SANTA CATARINA;LINCE SOUZA ALVES;KAIQUE RAUL SILVA MARCONDES;;;;;;
Ingá;12ª; ECIT LUIZ GONZAGA BURITY;ANA SOFIA ARAÚJO FARIAS;PANDORA AGUIAR BULHÕES SIMÕES;;;;;;
Ingá;12ª; ECIT LUIZ GONZAGA BURITY;ÍCARO CORDEIRO CAVALCANTE;PANDORA AGUIAR BULHÕES SIMÕES;;;;;;
Ingá;12ª; ECIT LUIZ GONZAGA BURITY;ANTONELA RAMOS CARVALHO;PANDORA AGUIAR BULHÕES SIMÕES;;;;;;
Ingá;12ª; ECIT LUIZ GONZAGA BURITY;EDUARDA PEREIRA CORDEIRO;PANDORA AGUIAR BULHÕES SIMÕES;;;;;;
Ingá;12ª; ECIT LUIZ GONZAGA BURITY;MARIA JÚLIA AZEVEDO QUEIROZ;PANDORA AGUIAR BULHÕES SIMÕES;;;;;;
Itabaiana;12ª;" ESCOLA CIDADA INTEGRAL 
TECNICA ESTADUAL DE ITABAIANA 
DR ANTONIO BATISTA SANTIAGO";LIZ VIEIRA SOUZA FÉLIX;ANA JÚLIA BRANDÃO HERMINGUES;;;;;;
Itabaiana;12ª;" ESCOLA CIDADA INTEGRAL 
TECNICA ESTADUAL DE ITABAIANA 
DR ANTONIO BATISTA SANTIAGO";CLARICE VIEIRA AZEVEDO;ANA JÚLIA BRANDÃO HERMINGUES;;;;;;
Itabaiana;12ª;" ESCOLA CIDADA INTEGRAL 
TECNICA ESTADUAL DE ITABAIANA 
DR ANTONIO BATISTA SANTIAGO";SARA SOUZA FEITOSA;ANA JÚLIA BRANDÃO HERMINGUES;;;;;;
Itabaiana;12ª;" ESCOLA CIDADA INTEGRAL 
TECNICA ESTADUAL DE ITABAIANA 
DR ANTONIO BATISTA SANTIAGO";VINCE FLORENTINO AMARAL;ANA JÚLIA BRANDÃO HERMINGUES;;;;;;
Itabaiana;12ª;" ESCOLA CIDADA INTEGRAL 
TECNICA ESTADUAL DE ITABAIANA 
DR ANTONIO BATISTA SANTIAGO";GAEL GARCIA FLORENTINO;ANA JÚLIA BRANDÃO HERMINGUES;;;;;;
Itabaiana;12ª;"EEEFM JOAO FAGUNDES 
DE OLIVEIRA";NICOLE BEZERRA MIGUEL;BRENO ARAÚJO ARANTES;;;;;;
Itabaiana;12ª;"EEEFM JOAO FAGUNDES 
DE OLIVEIRA";MARIA LUIZA PEREIRA ROCHA;BRENO ARAÚJO ARANTES;;;;;;
Itabaiana;12ª;"EEEFM JOAO FAGUNDES 
DE OLIVEIRA";PEDRO HENRIQUE CARVALHO XAVIER;BRENO ARAÚJO ARANTES;;;;;;
Itabaiana;12ª;"EEEFM JOAO FAGUNDES 
DE OLIVEIRA";DANTE RAMOS BRANDÃO;BRENO ARAÚJO ARANTES;;;;;;
Itabaiana;12ª;"EEEFM JOAO FAGUNDES 
DE OLIVEIRA";BÁRBARA LIRA GARCIA;BRENO ARAÚJO ARANTES;;;;;;
Itaporanga;7ª;"EEEM ADALGISA TEODULO 
DA FONSECA";LUIZ GUSTAVO LEITE LEITE;ANA CLARA  FERRAÇO;;;;;;
Itaporanga;7ª;"EEEM ADALGISA TEODULO 
DA FONSECA";MARIA VITÓRIA BEZERRA DELFINO;ANA CLARA  FERRAÇO;;;;;;
Itaporanga;7ª;"EEEM ADALGISA TEODULO 
DA FONSECA";LUCAS GABRIEL SILVA ARAÚJO;ANA CLARA  FERRAÇO;;;;;;
Itaporanga;7ª;"EEEM ADALGISA TEODULO 
DA FONSECA";ANA CLARA AMARAL AGUIAR;ANA CLARA  FERRAÇO;;;;;;
Itaporanga;7ª;"EEEM ADALGISA TEODULO 
DA FONSECA";ENRICO SILVA SOUZA;ANA CLARA  FERRAÇO;;;;;;
Itaporanga;7ª;ECIT ITAPORANGA;MARIA FARIAS CARVALHO;ANA LAURA AGUIAR CORTE;;;;;;
Itaporanga;7ª;ECIT ITAPORANGA;PEDRO MIGUEL SOUZA CORDEIRO;ANA LAURA AGUIAR CORTE;;;;;;
Itaporanga;7ª;ECIT ITAPORANGA;LEVI SOUZA FÉLIX QUEIROZ;ANA LAURA AGUIAR CORTE;;;;;;
Itaporanga;7ª;ECIT ITAPORANGA;ENZO MIGUEL LIRA SOUZA FÉLIX;ANA LAURA AGUIAR CORTE;;;;;;
Itaporanga;7ª;ECIT ITAPORANGA;DIMITRI AMARAL AZEVEDO;ANA LAURA AGUIAR CORTE;;;;;;
Itapororoca;14ª;"E C I E E F M SEVERINO FELIX 
DE BRITO";BENTO QUEIROZ FEITOSA;CARLOTA SILVA BRITES;;;;;;
Itapororoca;14ª;"E C I E E F M SEVERINO FELIX 
DE BRITO";EMANUEL AMARAL AMARAL;CARLOTA SILVA BRITES;;;;;;
Itapororoca;14ª;"E C I E E F M SEVERINO FELIX 
DE BRITO";CRISTOVÃO PEREIRA FLORENTINO;CARLOTA SILVA BRITES;;;;;;
Itapororoca;14ª;"E C I E E F M SEVERINO FELIX 
DE BRITO";HENRIQUE FARIAS MIGUEL;CARLOTA SILVA BRITES;;;;;;
Itapororoca;14ª;"E C I E E F M SEVERINO FELIX 
DE BRITO";SERAFIM FLORENTINO ROCHA;CARLOTA SILVA BRITES;;;;;;
Itapororoca;14ª;"EEEFM ISAURA FERNANDES 
DE SOUZA";YASMIN XAVIER DOS SANTOS;BENÍCIO VIEIRA DATENA;;;;;;
Itapororoca;14ª;"EEEFM ISAURA FERNANDES 
DE SOUZA";CIRO FLORENTINO BRANDÃO;BENÍCIO VIEIRA DATENA;;;;;;
Itapororoca;14ª;"EEEFM ISAURA FERNANDES 
DE SOUZA";HELOÍSA AGUIAR GARCIA;BENÍCIO VIEIRA DATENA;;;;;;
Itapororoca;14ª;"EEEFM ISAURA FERNANDES 
DE SOUZA";GIULIA PEREIRA SANTOS;BENÍCIO VIEIRA DATENA;;;;;;
Itapororoca;14ª;"EEEFM ISAURA FERNANDES 
DE SOUZA";GONÇALO PEREIRA VIEIRA;BENÍCIO VIEIRA DATENA;;;;;;
Itatuba;12ª;EEEFM JOSE R DE ATAIDE;THIAGO AGUIAR PEREIRA;CAIO QUEIROZ GARCEZ;;;;;;
Itatuba;12ª;EEEFM JOSE R DE ATAIDE;GUILHERME VIEIRA LIRA;CAIO QUEIROZ GARCEZ;;;;;;
Itatuba;12ª;EEEFM JOSE R DE ATAIDE;LUANA DELFINO BEZERRA;CAIO QUEIROZ GARCEZ;;;;;;
Itatuba;12ª;EEEFM JOSE R DE ATAIDE;LETICIA ROCHA LEITE;CAIO QUEIROZ GARCEZ;;;;;;
Itatuba;12ª;EEEFM JOSE R DE ATAIDE;CONRADO LEITE DELFINO;CAIO QUEIROZ GARCEZ;;;;;;
Jacaraú;14ª;ECIT ALZIRA LISBOA;LUAN LIRA ARAÚJO;LUCAS GABRIEL DELFINO HENRIQUES;;;;;;
Jacaraú;14ª;ECIT ALZIRA LISBOA;BRUNA SOUZA FÉLIX AGUIAR;LUCAS GABRIEL DELFINO HENRIQUES;;;;;;
Jacaraú;14ª;ECIT ALZIRA LISBOA;LETÍCIA AZEVEDO SOUZA;LUCAS GABRIEL DELFINO HENRIQUES;;;;;;
Jacaraú;14ª;ECIT ALZIRA LISBOA;MARIAH BRANDÃO SILVA;LUCAS GABRIEL DELFINO HENRIQUES;;;;;;
Jacaraú;14ª;ECIT ALZIRA LISBOA;ANA LÍVIA LEITE RAMOS;LUCAS GABRIEL DELFINO HENRIQUES;;;;;;
Jacaraú;14ª;EEEFM CASTRO PINTO;FRANCISCA FEITOSA ALVES;CAROLINA CAVALCANTE DA LUZ;;;;;;
Jacaraú;14ª;EEEFM CASTRO PINTO;VINÍCIUS LIRA FARIAS;CAROLINA CAVALCANTE DA LUZ;;;;;;
Jacaraú;14ª;EEEFM CASTRO PINTO;JOÃO MIGUEL SANTOS CAVALCANTE;CAROLINA CAVALCANTE DA LUZ;;;;;;
Jacaraú;14ª;EEEFM CASTRO PINTO;VANESSA GARCIA CARVALHO;CAROLINA CAVALCANTE DA LUZ;;;;;;
Jacaraú;14ª;EEEFM CASTRO PINTO;ZION FEITOSA CORDEIRO;CAROLINA CAVALCANTE DA LUZ;;;;;;
Jericó;8ª;ECI EEFM FRANCISCO MAIA;ANA VITÓRIA GARCIA QUEIROZ;EMANUELLY SILVA ORNELAS;;;;;;
Jericó;8ª;ECI EEFM FRANCISCO MAIA;OLIVER ROCHA SOUZA FÉLIX;EMANUELLY SILVA ORNELAS;;;;;;
Jericó;8ª;ECI EEFM FRANCISCO MAIA;MALU ROCHA AZEVEDO;EMANUELLY SILVA ORNELAS;;;;;;
Jericó;8ª;ECI EEFM FRANCISCO MAIA;RAUL LEITE FEITOSA;EMANUELLY SILVA ORNELAS;;;;;;
Jericó;8ª;ECI EEFM FRANCISCO MAIA;RIAN AGUIAR AMARAL;EMANUELLY SILVA ORNELAS;;;;;;
Joca Claudino;9ª;ECI SAO JOSE OPERARIO;DANIEL AMARAL BENTES;OLIVER AZEVEDO CORTE;;;;;;
Joca Claudino;9ª;ECI SAO JOSE OPERARIO;AGATHA GARCIA MORAES;OLIVER AZEVEDO CORTE;;;;;;
Joca Claudino;9ª;ECI SAO JOSE OPERARIO;ERICK ALVES PASSARINHO ;OLIVER AZEVEDO CORTE;;;;;;
Joca Claudino;9ª;ECI SAO JOSE OPERARIO;LUIS MIGUEL LEITE GONÇALVES RÊGO;OLIVER AZEVEDO CORTE;;;;;;
Joca Claudino;9ª;ECI SAO JOSE OPERARIO;YASMIN LIRA MARTINS LEIRIA;OLIVER AZEVEDO CORTE;;;;;;
Juarez Távora;12ª;EEEFM DOM ADAUTO;FLORENÇA RAMOS DE BORBA DA TERRA;MARIA ALICE  BANHEIRA;;;;;;
Juarez Távora;12ª;EEEFM DOM ADAUTO;MIRELLA SILVA NUNES GODINS;MARIA ALICE  BANHEIRA;;;;;;
Juarez Távora;12ª;EEEFM DOM ADAUTO;RIAN YAGO SOUZA FÉLIX GARCÊS MARTIM;MARIA ALICE  BANHEIRA;;;;;;
Juarez Távora;12ª;EEEFM DOM ADAUTO;ANABEL ALVES MORENO LOBOS;MARIA ALICE  BANHEIRA;;;;;;
Juarez Távora;12ª;EEEFM DOM ADAUTO;LOURENÇO BRANDÃO FERNANDES SIMÕES;MARIA ALICE  BANHEIRA;;;;;;
Juazeirinho;3ª;"ECIT MARECHAL ALMEIDA 
BARRETO";RUAN DELFINO BULHÕES GENTIL;THOMAS CARVALHO COQUEIRO;;;;;;
Juazeirinho;3ª;"ECIT MARECHAL ALMEIDA 
BARRETO";MARTIM SERAFIM XAVIER GUTERRES;THOMAS CARVALHO COQUEIRO;;;;;;
Juazeirinho;3ª;"ECIT MARECHAL ALMEIDA 
BARRETO";ANTÔNIO DELFINO TEIXEIRA GABEIRA;THOMAS CARVALHO COQUEIRO;;;;;;
Juazeirinho;3ª;"ECIT MARECHAL ALMEIDA 
BARRETO";GUSTAVO MATHIAS XAVIER SIQUEIRO DUARTE;THOMAS CARVALHO COQUEIRO;;;;;;
Juazeirinho;3ª;"ECIT MARECHAL ALMEIDA 
BARRETO";SERENA FARIAS JAQUES ESPINHOSA;THOMAS CARVALHO COQUEIRO;;;;;;
Juazeirinho;3ª;"EEEFM DEPUTADO PEDRO 
PASCOAL DE OLIVEIRA";JOÃO LUCAS SOUZA FIGUEIRA ROSEIRA;HENRY SANTOS AMOREIRA;;;;;;
Juazeirinho;3ª;"EEEFM DEPUTADO PEDRO 
PASCOAL DE OLIVEIRA";BRANCA FEITOSA CASTANHO ESPINHEIRA;HENRY SANTOS AMOREIRA;;;;;;
Juazeirinho;3ª;"EEEFM DEPUTADO PEDRO 
PASCOAL DE OLIVEIRA";CARLOS EDUARDO XAVIER RAMIRES FONTINHAS;HENRY SANTOS AMOREIRA;;;;;;
Juazeirinho;3ª;"EEEFM DEPUTADO PEDRO 
PASCOAL DE OLIVEIRA";LUIZ GUSTAVO SOUZA FÉLIX DA PAZ ROLIM;HENRY SANTOS AMOREIRA;;;;;;
Juazeirinho;3ª;"EEEFM DEPUTADO PEDRO 
PASCOAL DE OLIVEIRA";FELIPA DELFINO BRUM BARROSO;HENRY SANTOS AMOREIRA;;;;;;
Junco do Seridó;6ª;ECIT EZEQUIEL FERNANDES;JOÃO ROCHA DA CRUZ GARCEZ;JOÃO PEDRO  RESENDE;;;;;;
Junco do Seridó;6ª;ECIT EZEQUIEL FERNANDES;RICARDO MIGUEL SAIS GERALDES;JOÃO PEDRO  RESENDE;;;;;;
Junco do Seridó;6ª;ECIT EZEQUIEL FERNANDES;VITOR LEITE MENENDES DATENA;JOÃO PEDRO  RESENDE;;;;;;
Junco do Seridó;6ª;ECIT EZEQUIEL FERNANDES;ANA LAURA BEZERRA MONIZ PALHARES;JOÃO PEDRO  RESENDE;;;;;;
Junco do Seridó;6ª;ECIT EZEQUIEL FERNANDES;FREDERICO ROCHA CASTANHEIRA DA SILVA;JOÃO PEDRO  RESENDE;;;;;;
Juripiranga;12ª;"ESCOLA CIDADA INTEGRAL 
TEONAS DA CUNHA CAVALCANTI";MARIA LEITE ORNELAS MENDANHA;PILAR SANTOS QUARESMA MARCONDES;;;;;;
Juripiranga;12ª;"ESCOLA CIDADA INTEGRAL 
TEONAS DA CUNHA CAVALCANTI";GABRIELA FEITOSA VIDEIRA BRITES;PILAR SANTOS QUARESMA MARCONDES;;;;;;
Juripiranga;12ª;"ESCOLA CIDADA INTEGRAL 
TEONAS DA CUNHA CAVALCANTI";DIMITRI FARIAS DA BARRA PEREIRA;PILAR SANTOS QUARESMA MARCONDES;;;;;;
Juripiranga;12ª;"ESCOLA CIDADA INTEGRAL 
TEONAS DA CUNHA CAVALCANTI";THIAGO MIGUEL REGUEIRA RAMALHO;PILAR SANTOS QUARESMA MARCONDES;;;;;;
Juripiranga;12ª;"ESCOLA CIDADA INTEGRAL 
TEONAS DA CUNHA CAVALCANTI";CIRO AZEVEDO TELES MUNIZ;PILAR SANTOS QUARESMA MARCONDES;;;;;;
Juru;11ª;"ECIT ARLINDA PESSOA 
DA SILVA";VIOLETA GARCIA SALES SIQUEIRA;ANALU ALVES VIEIRA;;;;;;
Juru;11ª;"ECIT ARLINDA PESSOA 
DA SILVA";MAIA CORDEIRO CARVALHEIRA TAVEIRA;ANALU ALVES VIEIRA;;;;;;
Juru;11ª;"ECIT ARLINDA PESSOA 
DA SILVA";IOLANDA ROCHA RIBAS MARCONDES;ANALU ALVES VIEIRA;;;;;;
Juru;11ª;"ECIT ARLINDA PESSOA 
DA SILVA";GIOVANNA CARVALHO DA MOTA BOMDIA;ANALU ALVES VIEIRA;;;;;;
Juru;11ª;"ECIT ARLINDA PESSOA 
DA SILVA";THOMAS BRANDÃO REBOUÇAS AROEIRA;ANALU ALVES VIEIRA;;;;;;
Lagoa;13ª;EEEFM FREI BRUNO;SANTIAGO ALVES BELTRÃO DE ASSUNÇÃO;TOMÉ FEITOSA PALHARES;;;;;;
Lagoa;13ª;EEEFM FREI BRUNO;THEO BRANDÃO DE QUADROS BANHEIRA;TOMÉ FEITOSA PALHARES;;;;;;
Lagoa;13ª;EEEFM FREI BRUNO;CLARA SOUZA DA ALDEIA CASEIRA;TOMÉ FEITOSA PALHARES;;;;;;
Lagoa;13ª;EEEFM FREI BRUNO;ANA VITÓRIA CORDEIRO CHAVES PIMENTA;TOMÉ FEITOSA PALHARES;;;;;;
Lagoa;13ª;EEEFM FREI BRUNO;ANA LUIZA FLORENTINO FOGAÇA GROTAS;TOMÉ FEITOSA PALHARES;;;;;;
Lagoa de Dentro;14ª;"EEEFM IVAN BICHARA 
SOBREIRA";KAIQUE RAUL SANTOS DA PENHA DO PRADO;PETRA RAMOS GUEDES;;;;;;
Lagoa de Dentro;14ª;"EEEFM IVAN BICHARA 
SOBREIRA";LINO SOUZA FÉLIX QUARESMA DA MADUREIRA;PETRA RAMOS GUEDES;;;;;;
Lagoa de Dentro;14ª;"EEEFM IVAN BICHARA 
SOBREIRA";MELISSA FLORENTINO CACHOEIRA HERMINGUES;PETRA RAMOS GUEDES;;;;;;
Lagoa de Dentro;14ª;"EEEFM IVAN BICHARA 
SOBREIRA";PEDRO LUCAS ROCHA NOGUEIRA MACIEIRA;PETRA RAMOS GUEDES;;;;;;
Lagoa de Dentro;14ª;"EEEFM IVAN BICHARA 
SOBREIRA";NICOLE CARVALHO TAVARES DA BANDEIRA;PETRA RAMOS GUEDES;;;;;;
Lagoa de Dentro;14ª;"EEEF E MEDIO GETULIO 
VARGAS";ESPERANÇA SILVA MADEIRA DOMINGUES;GABRIELA AGUIAR RAMIRES;;;;;;
Lagoa de Dentro;14ª;"EEEF E MEDIO GETULIO 
VARGAS";MARIA EDUARDA FEITOSA CAMACHO APARÍCIO;GABRIELA AGUIAR RAMIRES;;;;;;
Lagoa de Dentro;14ª;"EEEF E MEDIO GETULIO 
VARGAS";MARIA FERNANDA ARAÚJO DE LINS DA CUNHA;GABRIELA AGUIAR RAMIRES;;;;;;
Lagoa de Dentro;14ª;"EEEF E MEDIO GETULIO 
VARGAS";TOMÉ CARVALHO BOUÇAS MATOSO;GABRIELA AGUIAR RAMIRES;;;;;;
Lagoa de Dentro;14ª;"EEEF E MEDIO GETULIO 
VARGAS";MARIA LUIZA FARIAS MEIRELES;GABRIELA AGUIAR RAMIRES;;;;;;
Lagoa Seca;3ª;"ECIT FRANCISCA 
MARTINIANO DA ROCHA";PETRA JORDANA MODESTO;AMORA SOUZA FÉLIX DIEGUES;;;;;;
Lagoa Seca;3ª;"ECIT FRANCISCA 
MARTINIANO DA ROCHA";LUCAS RODRIGO LEITE SANTANA;AMORA SOUZA FÉLIX DIEGUES;;;;;;
Lagoa Seca;3ª;"ECIT FRANCISCA 
MARTINIANO DA ROCHA";SALOMÃO FEITOSA CORTE;AMORA SOUZA FÉLIX DIEGUES;;;;;;
Lagoa Seca;3ª;"ECIT FRANCISCA 
MARTINIANO DA ROCHA";CORALINA ARAÚJO PAES;AMORA SOUZA FÉLIX DIEGUES;;;;;;
Lagoa Seca;3ª;"ECIT FRANCISCA 
MARTINIANO DA ROCHA";ANALU ROCHA MONTEIRO;AMORA SOUZA FÉLIX DIEGUES;;;;;;
Lastro;10ª;"ECI EEM NESTORINA 
ABRANTES";LARA QUEIROZ PEDROSO;ARTHUR GABRIEL SILVA DA MOTA;;;;;;
Lastro;10ª;"ECI EEM NESTORINA 
ABRANTES";MARIAH PIETRA RAMOS CARNEIRO;ARTHUR GABRIEL SILVA DA MOTA;;;;;;
Lastro;10ª;"ECI EEM NESTORINA 
ABRANTES";GAIA SOUZA FÉLIX COUTINHO;ARTHUR GABRIEL SILVA DA MOTA;;;;;;
Lastro;10ª;"ECI EEM NESTORINA 
ABRANTES";MARTINA MIGUEL RESENDE;ARTHUR GABRIEL SILVA DA MOTA;;;;;;
Lastro;10ª;"ECI EEM NESTORINA 
ABRANTES";GUILHERME SANTOS DA BARRANCA;ARTHUR GABRIEL SILVA DA MOTA;;;;;;
Livramento;3ª;ECI JOAO LELYS;MARIA VALENTINA SOUZA CASQUEIRA;NICOLE GARCIA MARTIM;;;;;;
Livramento;3ª;ECI JOAO LELYS;MARIA CLARA CAVALCANTE ANTUNES;NICOLE GARCIA MARTIM;;;;;;
Livramento;3ª;ECI JOAO LELYS;AMORA CORDEIRO ESTEVES;NICOLE GARCIA MARTIM;;;;;;
Livramento;3ª;ECI JOAO LELYS;HENRIQUE VIEIRA DOS REIS;NICOLE GARCIA MARTIM;;;;;;
Livramento;3ª;ECI JOAO LELYS;FRANCO RAMOS QUARTEIRA;NICOLE GARCIA MARTIM;;;;;;
Logradouro;2ª;"EEEF PREF JOSE ANTONIO 
NEVES";NAOMI SOUZA MONTEIRA;MARGARIDA CAVALCANTE DIAS;;;;;;
Logradouro;2ª;"EEEF PREF JOSE ANTONIO 
NEVES";AÇUCENA SOUZA FÉLIX DAS NEVES;MARGARIDA CAVALCANTE DIAS;;;;;;
Logradouro;2ª;"EEEF PREF JOSE ANTONIO 
NEVES";ISAAC FLORENTINO LIMEIRA;MARGARIDA CAVALCANTE DIAS;;;;;;
Logradouro;2ª;"EEEF PREF JOSE ANTONIO 
NEVES";MIA AGUIAR DE SÁ;MARGARIDA CAVALCANTE DIAS;;;;;;
Logradouro;2ª;"EEEF PREF JOSE ANTONIO 
NEVES";DAVID LUIZ LEITE CALDEIRA;MARGARIDA CAVALCANTE DIAS;;;;;;
Lucena;1ª; ECIT IZAURA FALCAO DE CARVALHO;GONÇALO LEITE MENDES;GUILHERME PEREIRA HERNANDES;;;;;;
Lucena;1ª; ECIT IZAURA FALCAO DE CARVALHO;LUIZ HENRIQUE CARVALHO GOULART;GUILHERME PEREIRA HERNANDES;;;;;;
Lucena;1ª; ECIT IZAURA FALCAO DE CARVALHO;ANTONY CONRADO GARCIA ;GUILHERME PEREIRA HERNANDES;;;;;;
